6045781143628088|04|2024|729
6045781143621141|06|2025|342
6045781143624368|04|2029|332
6045781143623352|10|2029|430
6045781143624228|08|2028|965
6045781143626538|10|2032|943
6045781143621257|09|2027|376
6045781143622537|08|2030|020
6045781143626322|03|2031|032
6045781143623352|10|2026|826
6045781143623683|02|2030|306
6045781143628484|05|2029|675
6045781143625217|08|2027|976
6045781143625332|06|2024|038
6045781143625043|04|2028|640
6045781143622370|09|2026|395
6045781143627015|08|2024|126
6045781143623618|01|2025|800
6045781143627577|08|2029|258
6045781143626116|12|2024|688
6045781143626702|11|2025|781
6045781143626504|01|2027|158
6045781143628484|07|2026|248
6045781143621653|10|2024|998
6045781143624608|10|2030|775
6045781143626611|06|2028|524
6045781143625548|04|2029|494
6045781143625738|04|2025|236
6045781143628617|02|2030|815
6045781143623618|10|2027|740
6045781143626264|11|2024|188
6045781143624327|08|2025|391
6045781143623220|09|2028|545
6045781143622420|10|2024|178
6045781143628674|12|2025|034
6045781143620036|12|2030|473
6045781143628138|08|2029|938
6045781143628526|05|2025|431
6045781143627031|11|2031|797
6045781143623477|12|2026|967
6045781143620085|02|2024|473
6045781143624442|03|2025|683
6045781143624772|03|2029|734
6045781143623618|08|2031|291
6045781143627668|06|2026|902
6045781143625787|03|2024|758
6045781143620002|08|2031|755
6045781143622115|03|2024|133
6045781143623618|11|2025|346
6045781143623667|02|2032|803
6045781143623808|08|2024|830
6045781143620168|07|2030|816
6045781143625175|12|2027|161
6045781143623170|04|2032|451
6045781143624111|09|2026|787
6045781143620382|02|2029|657
6045781143626116|03|2030|240
6045781143627452|09|2031|012
6045781143622420|03|2027|894
6045781143625571|10|2028|314
6045781143627817|05|2027|565
6045781143625753|02|2024|144
6045781143627668|12|2027|054
6045781143626868|11|2032|604
6045781143624343|03|2025|399
6045781143626256|11|2030|881
6045781143625514|10|2030|437
6045781143625480|02|2024|139
6045781143624442|02|2026|396
6045781143622867|01|2024|694
6045781143627361|02|2024|379
6045781143622420|01|2027|619
6045781143625175|12|2024|153
6045781143624186|01|2025|150
6045781143622552|07|2027|490
6045781143621414|10|2027|082
6045781143628021|03|2030|145
6045781143626561|11|2031|660
6045781143627882|07|2024|478
6045781143628773|03|2027|507
6045781143628310|05|2031|179
6045781143628864|10|2030|481
6045781143621307|02|2030|198
6045781143627486|04|2030|541
6045781143625548|07|2029|812
6045781143628484|04|2029|253
6045781143627601|11|2028|367
6045781143622677|12|2026|778
6045781143627643|08|2028|575
6045781143621000|01|2024|253
6045781143623477|02|2029|022
6045781143622438|07|2024|863
6045781143626033|04|2025|991
6045781143628765|07|2026|296
6045781143623675|07|2026|764
6045781143621083|10|2026|604
6045781143622750|04|2028|924
6045781143625571|04|2028|150
6045781143628682|09|2024|318
6045781143628682|07|2032|553
6045781143627445|08|2026|692
6045781143621117|07|2032|326
6045781143627668|05|2028|564
6045781143626405|10|2029|474
6045781143621257|06|2025|851
6045781143628112|06|2029|176
6045781143620275|09|2025|771
6045781143623246|09|2029|426
6045781143622206|01|2029|093
6045781143626868|09|2032|403
6045781143626645|08|2026|790
6045781143620481|11|2024|905
6045781143624848|08|2025|910
6045781143620358|09|2025|838
6045781143621620|06|2025|277
6045781143623485|10|2031|132
6045781143624004|03|2031|904
6045781143626207|08|2026|213
6045781143620424|04|2030|029
6045781143626413|04|2029|834
6045781143623428|08|2032|139
6045781143622578|12|2032|730
6045781143626710|11|2025|672
6045781143623055|11|2028|470
6045781143628302|09|2029|749
6045781143626603|08|2030|510
6045781143625548|10|2029|580
6045781143628302|02|2027|261
6045781143628823|01|2031|633
6045781143628054|03|2027|197
6045781143624426|05|2026|608
6045781143622404|02|2028|630
6045781143621414|05|2031|094
6045781143625480|04|2029|912
6045781143627817|11|2026|884
6045781143621307|12|2031|177
6045781143623030|08|2032|621
6045781143623162|03|2026|565
6045781143626470|03|2028|953
6045781143622461|05|2031|618
6045781143628435|11|2027|514
6045781143625407|06|2030|065
6045781143623048|10|2030|954
6045781143622867|12|2026|847
6045781143622750|05|2030|130
6045781143623733|04|2025|513
6045781143627650|06|2025|827
6045781143627544|07|2026|608
6045781143622842|01|2025|471
6045781143620234|04|2027|756
6045781143620051|05|2027|229
6045781143625316|09|2026|152
6045781143625654|11|2026|896
6045781143628021|10|2030|117
6045781143627882|04|2031|552
6045781143624418|05|2031|857
6045781143628831|10|2032|607
6045781143625381|08|2029|711
6045781143623212|06|2024|919
6045781143628831|07|2024|753
6045781143625431|12|2028|864
6045781143628260|08|2024|573
6045781143626306|08|2024|289
6045781143625316|12|2024|964
6045781143622222|04|2026|043
6045781143626272|08|2026|746
6045781143621067|02|2024|411
6045781143623055|09|2028|671
6045781143627247|12|2026|754
6045781143623220|01|2026|766
6045781143628054|11|2027|905
6045781143628831|03|2024|700
6045781143623584|09|2024|555
6045781143621786|11|2028|668
6045781143625381|03|2029|559
6045781143626215|01|2024|295
6045781143622800|05|2032|961
6045781143622610|08|2031|244
6045781143620481|10|2030|596
6045781143627031|01|2025|848
6045781143626785|11|2024|507
6045781143627601|04|2025|426
6045781143620515|04|2025|894
6045781143625605|05|2030|159
6045781143626165|07|2028|499
6045781143622263|06|2031|801
6045781143625100|12|2031|818
6045781143627437|02|2029|804
6045781143625738|10|2030|243
6045781143624525|09|2030|188
6045781143626314|04|2025|985
6045781143627502|12|2025|239
6045781143626058|03|2026|903
6045781143620648|02|2026|288
6045781143621836|04|2031|818
6045781143625571|10|2027|456
6045781143621257|10|2026|121
6045781143621828|10|2029|730
6045781143627858|03|2029|339
6045781143623378|06|2026|443
6045781143622057|10|2027|657
6045781143624087|12|2031|610
6045781143621620|08|2026|201
6045781143626660|07|2030|583
6045781143628005|04|2028|078
6045781143622487|03|2032|358
6045781143620861|02|2028|502
6045781143622586|08|2024|005
6045781143625480|11|2026|748
6045781143623758|08|2025|642
6045781143628765|08|2025|914
6045781143627528|09|2026|187
6045781143626157|06|2026|481
6045781143623774|03|2026|684
6045781143624707|06|2029|976
6045781143625084|12|2026|649
6045781143622222|02|2031|025
6045781143628435|11|2025|277
6045781143620127|11|2027|894
6045781143621752|07|2032|071
6045781143623527|12|2026|092
6045781143622230|05|2024|450
6045781143621075|06|2024|017
6045781143621521|04|2024|739
6045781143620572|12|2032|151
6045781143628658|07|2024|639
6045781143623485|02|2027|740
6045781143627452|03|2024|488
6045781143627650|03|2027|449
6045781143620333|07|2027|842
6045781143622115|04|2027|159
6045781143628732|01|2031|381
6045781143621554|06|2032|787
6045781143626637|01|2031|213
6045781143621638|06|2028|753
6045781143621364|12|2031|257
6045781143628765|06|2031|181
6045781143628823|11|2030|823
6045781143623105|05|2026|405
6045781143628237|06|2031|580
6045781143625100|12|2032|059
6045781143627114|07|2024|993
6045781143622503|06|2030|680
6045781143622305|07|2024|156
6045781143628831|09|2029|018
6045781143621331|03|2029|268
6045781143620234|05|2024|235
6045781143622057|06|2031|686
6045781143624376|08|2029|907
6045781143625241|02|2032|560
6045781143624558|12|2031|066
6045781143625274|04|2031|898
6045781143624038|10|2031|190
6045781143627718|10|2026|885
6045781143624582|04|2025|152
6045781143623725|11|2028|359
6045781143628807|08|2024|374
6045781143620218|05|2024|776
6045781143622073|01|2026|575
6045781143625837|04|2030|611
6045781143627866|03|2026|497
6045781143620671|09|2025|337
6045781143620523|07|2031|525
6045781143622107|02|2025|367
6045781143620572|11|2024|694
6045781143624087|01|2025|114
6045781143626173|04|2026|382
6045781143628153|10|2031|057
6045781143627858|08|2031|344
6045781143624780|01|2027|513
6045781143627866|05|2030|577
6045781143622685|05|2027|192
6045781143626322|08|2032|548
6045781143620051|10|2026|055
6045781143623212|09|2025|993
6045781143628872|11|2031|867
6045781143625324|06|2031|412
6045781143627742|12|2032|146
6045781143622503|01|2032|119
6045781143623568|03|2028|183
6045781143622545|08|2025|169
6045781143626017|10|2025|231
6045781143626355|03|2029|751
6045781143620705|07|2025|735
6045781143625761|03|2024|297
6045781143621786|12|2032|135
6045781143628021|10|2026|316
6045781143627841|03|2025|677
6045781143628468|06|2028|591
6045781143626686|12|2029|580
6045781143623832|03|2026|785
6045781143620325|11|2032|386
6045781143626132|03|2027|934
6045781143628625|12|2029|452
6045781143620705|01|2029|155
6045781143622735|05|2032|758
6045781143626272|04|2031|559
6045781143623857|12|2028|526
6045781143622131|01|2028|342
6045781143621422|02|2029|284
6045781143625084|02|2025|218
6045781143625720|12|2026|259
6045781143621281|02|2030|773
6045781143627858|11|2031|000
6045781143627858|11|2028|554
6045781143624814|12|2032|688
6045781143626561|11|2024|723
6045781143622024|11|2029|555
6045781143622248|09|2030|999
6045781143626413|11|2031|186
6045781143627130|11|2030|041
6045781143621158|09|2032|538
6045781143625464|11|2027|506
6045781143625274|06|2032|205
6045781143621117|03|2024|208
6045781143622503|11|2031|249
6045781143624368|06|2031|532
6045781143622842|09|2025|870
6045781143624277|11|2032|051
6045781143623477|02|2032|020
6045781143620176|11|2026|090
6045781143621448|12|2032|803
6045781143623402|01|2030|153
6045781143623550|09|2031|842
6045781143627536|12|2028|931
6045781143622487|06|2026|117
6045781143622057|12|2024|301
6045781143623642|11|2031|522
6045781143624012|02|2029|276
6045781143620747|10|2032|406
6045781143622750|09|2025|446
6045781143623725|01|2024|592
6045781143620242|02|2030|063
6045781143621653|01|2026|106
6045781143627445|11|2024|207
6045781143626405|06|2028|109
6045781143625258|12|2025|936
6045781143621745|01|2025|470
6045781143621323|02|2026|297
6045781143622081|12|2027|554
6045781143627882|06|2032|681
6045781143626058|03|2029|306
6045781143620101|04|2031|562
6045781143621513|05|2024|869
6045781143621281|06|2029|394
6045781143628211|12|2027|334
6045781143627262|05|2031|238
6045781143627718|01|2031|061
6045781143625472|05|2032|173
6045781143623857|03|2027|142
6045781143624855|01|2029|604
6045781143621653|12|2031|959
6045781143620721|10|2027|851
6045781143620564|12|2025|498
6045781143628310|02|2029|650
6045781143620002|08|2032|119
6045781143627718|08|2024|020
6045781143625530|05|2027|863
6045781143625274|08|2024|120
6045781143621083|09|2027|056
6045781143621331|06|2024|776
6045781143623881|01|2028|923
6045781143626561|05|2025|195
6045781143624418|08|2025|686
6045781143625803|04|2024|171
6045781143622354|10|2032|803
6045781143626405|12|2027|638
6045781143626405|03|2031|983
6045781143621372|10|2024|088
6045781143627627|01|2025|677
6045781143622032|02|2024|392
6045781143624111|08|2030|194
6045781143621448|06|2024|387
6045781143621158|11|2026|843
6045781143623840|10|2032|252
6045781143626603|09|2025|957
6045781143626678|07|2030|353
6045781143622180|06|2030|099
6045781143620846|10|2031|684
6045781143622115|06|2024|051
6045781143627072|11|2029|227
6045781143624103|11|2025|483
6045781143626140|01|2024|971
6045781143623683|09|2031|278
6045781143626272|08|2032|876
6045781143620424|10|2028|055
6045781143621331|11|2030|416
6045781143623352|12|2032|352
6045781143621836|12|2028|169
6045781143626801|10|2032|309
6045781143622008|10|2025|723
6045781143620002|08|2029|412
6045781143627650|07|2028|351
6045781143623410|11|2028|245
6045781143620580|11|2029|302
6045781143621323|11|2025|615
6045781143620473|01|2025|381
6045781143628526|11|2025|277
6045781143627221|04|2029|235
6045781143620044|09|2031|791
6045781143625662|04|2032|500
6045781143621430|08|2028|475
6045781143620101|03|2030|684
6045781143628823|11|2025|069
6045781143625415|07|2025|468
6045781143624681|06|2032|849
6045781143625746|08|2027|679
6045781143626033|07|2025|838
6045781143623428|11|2031|472
6045781143627312|02|2030|164
6045781143621166|09|2030|202
6045781143622552|01|2031|590
6045781143621380|10|2024|100
6045781143623170|07|2026|100
6045781143624236|03|2028|683
6045781143626041|08|2028|564
6045781143628443|12|2025|253
6045781143628666|01|2024|902
6045781143626702|04|2024|152
6045781143623170|03|2025|473
6045781143620762|02|2030|406
6045781143626686|03|2029|125
6045781143626553|09|2026|476
6045781143621760|06|2026|657
6045781143621356|09|2024|426
6045781143620523|02|2031|704
6045781143628617|02|2029|631
6045781143627643|04|2025|611
6045781143624210|03|2031|746
6045781143625712|02|2025|759
6045781143624103|01|2029|618
6045781143621364|05|2032|057
6045781143628328|03|2028|869
6045781143627726|11|2027|635
6045781143622032|05|2024|213
6045781143624178|05|2027|251
6045781143622016|03|2025|402
6045781143627403|08|2028|042
6045781143626231|11|2030|696
6045781143621414|07|2027|521
6045781143620366|10|2027|535
6045781143628310|04|2028|779
6045781143625027|07|2029|954
6045781143623428|11|2029|064
6045781143623311|09|2029|156
6045781143623725|02|2027|198
6045781143624053|03|2030|874
6045781143625563|12|2031|164
6045781143621240|01|2031|305
6045781143627486|06|2025|238
6045781143624368|12|2027|763
6045781143626314|08|2027|404
6045781143624160|03|2025|471
6045781143625837|05|2027|251
6045781143625183|07|2026|284
6045781143627734|08|2028|044
6045781143623675|07|2032|299
6045781143627106|06|2026|313
6045781143624400|03|2027|667
6045781143624236|10|2029|100
6045781143623477|12|2025|571
6045781143621018|08|2029|353
6045781143622420|04|2032|233
6045781143623675|12|2030|750
6045781143620630|07|2026|586
6045781143623725|11|2031|966
6045781143623741|01|2031|344
6045781143624210|07|2032|232
6045781143622172|10|2025|164
6045781143621281|02|2030|469
6045781143622842|12|2026|610
6045781143623667|06|2026|390
6045781143620531|11|2032|913
6045781143620408|08|2030|257
6045781143628112|04|2030|336
6045781143623600|10|2029|208
6045781143623220|08|2027|712
6045781143624715|01|2028|026
6045781143623246|05|2032|067
6045781143627015|09|2025|339
6045781143627213|05|2025|082
6045781143620242|01|2031|300
6045781143624582|07|2032|758
6045781143620184|03|2029|298
6045781143627528|05|2027|917
6045781143628716|07|2028|914
6045781143621653|06|2026|811
6045781143628518|04|2024|119
6045781143621000|07|2032|462
6045781143620234|04|2028|507
6045781143626256|12|2032|407
6045781143621653|03|2028|955
6045781143628682|09|2027|035
6045781143626678|10|2024|838
6045781143625142|08|2030|796
6045781143628435|12|2030|915
6045781143621604|06|2031|090
6045781143625027|03|2025|416
6045781143625738|07|2027|625
6045781143627114|10|2032|137
6045781143620572|06|2028|878
6045781143624632|09|2025|648
6045781143626652|11|2031|436
6045781143628062|06|2027|814
6045781143620044|10|2032|416
6045781143621604|04|2025|609
6045781143620820|05|2026|508
6045781143623576|07|2027|917
6045781143621000|07|2032|550
6045781143628062|01|2032|785
6045781143623485|01|2031|726
6045781143622545|05|2024|409
6045781143620101|04|2027|191
6045781143626785|12|2031|331
6045781143625845|02|2027|536
6045781143625308|09|2027|891
6045781143628104|03|2024|269
6045781143628120|02|2030|440
6045781143621851|09|2025|235
6045781143628245|06|2029|222
6045781143626223|09|2026|171
6045781143621802|09|2026|514
6045781143622164|03|2027|919
6045781143625605|09|2024|116
6045781143624137|12|2029|219
6045781143624277|02|2030|651
6045781143628807|06|2032|261
6045781143628401|05|2026|412
6045781143620085|01|2029|931
6045781143622123|11|2031|087
6045781143628187|02|2029|518
6045781143628617|08|2030|667
6045781143626108|08|2026|864
6045781143624558|02|2031|537
6045781143620325|12|2030|722
6045781143628146|10|2031|071
6045781143620507|02|2032|058
6045781143625126|04|2031|751
6045781143622057|03|2028|789
6045781143625282|07|2028|377
6045781143622305|05|2027|301
6045781143628112|10|2032|500
6045781143620028|12|2031|020
6045781143622248|10|2028|859
6045781143624111|01|2028|847
6045781143626033|11|2029|116
6045781143626538|05|2025|813
6045781143628385|05|2024|623
6045781143623055|11|2032|380
6045781143624301|10|2026|307
6045781143625845|01|2026|197
6045781143627833|04|2026|562
6045781143625555|01|2027|103
6045781143622172|08|2030|267
6045781143624418|04|2027|740
6045781143626066|05|2027|639
6045781143620135|09|2028|356
6045781143624574|11|2031|088
6045781143620374|04|2027|551
6045781143621802|01|2032|210
6045781143622040|07|2030|528
6045781143626017|10|2029|371
6045781143621562|01|2028|376
6045781143620663|11|2028|077
6045781143620457|05|2026|790
6045781143627874|11|2024|734
6045781143626207|03|2032|892
6045781143621554|09|2032|634
6045781143624608|02|2032|066
6045781143626462|10|2025|073
6045781143628682|12|2025|567
6045781143628856|12|2032|888
6045781143623550|11|2028|340
6045781143621083|02|2026|515
6045781143627304|03|2027|404
6045781143624111|03|2025|771
6045781143620630|10|2030|397
6045781143628807|03|2031|123
6045781143628237|08|2029|927
6045781143620044|06|2025|972
6045781143628823|08|2029|742
6045781143628336|02|2026|069
6045781143621687|05|2028|690
6045781143623741|01|2031|368
6045781143626355|11|2029|782
6045781143620317|03|2025|214
6045781143623147|10|2032|198
6045781143620606|04|2031|754
6045781143622677|03|2026|957
6045781143626850|03|2032|468
6045781143622222|03|2028|259
6045781143620648|11|2028|217
6045781143620382|04|2026|161
6045781143620168|04|2025|496
6045781143621877|11|2024|718
6045781143626314|02|2024|983
6045781143624608|08|2026|562
6045781143626272|03|2024|224
6045781143626363|08|2031|237
6045781143626223|05|2027|132
6045781143627056|12|2026|990
6045781143626140|04|2026|680
6045781143622768|04|2030|525
6045781143626868|08|2025|814
6045781143620200|05|2030|495
6045781143623402|04|2028|768
6045781143621737|08|2029|180
6045781143628203|05|2030|501
6045781143622263|09|2025|983
6045781143624525|07|2028|382
6045781143628161|09|2032|058
6045781143627502|02|2026|665
6045781143626116|04|2027|669
6045781143623402|07|2032|988
6045781143622057|08|2028|714
6045781143626686|06|2028|279
6045781143622263|05|2024|505
6045781143622123|10|2030|749
6045781143621000|02|2030|390
6045781143627866|10|2029|956
6045781143621448|10|2029|287
6045781143621745|11|2028|766
6045781143620101|02|2028|207
6045781143622008|08|2025|561
6045781143625316|04|2024|992
6045781143626306|08|2030|180
6045781143621430|08|2026|942
6045781143621380|01|2031|745
6045781143622248|09|2030|060
6045781143622362|01|2030|826
6045781143621067|11|2028|673
6045781143622610|01|2027|340
6045781143626124|08|2025|211
6045781143625423|06|2029|711
6045781143623758|07|2030|153
6045781143625340|11|2024|612
6045781143627726|11|2027|560
6045781143622461|11|2027|661
6045781143624244|10|2029|721
6045781143626488|07|2024|786
6045781143622784|03|2028|885
6045781143624202|12|2030|516
6045781143628013|03|2027|785
6045781143622305|10|2027|363
6045781143621372|09|2032|481
6045781143622008|03|2025|691
6045781143626538|08|2032|706
6045781143624020|08|2026|922
6045781143628187|04|2029|247
6045781143622461|06|2032|851
6045781143628450|01|2030|754
6045781143625035|12|2031|677
6045781143621687|04|2030|443
6045781143620283|10|2031|165
6045781143622784|05|2028|134
6045781143621570|04|2029|751
6045781143622768|06|2031|761
6045781143623287|09|2030|350
6045781143627676|05|2026|268
6045781143627874|03|2027|568
6045781143621315|08|2028|852
6045781143620770|02|2029|414
6045781143621083|08|2028|316
6045781143624285|09|2032|418
6045781143620424|02|2028|345
6045781143622008|04|2025|440
6045781143620804|09|2026|301
6045781143620861|03|2032|014
6045781143622552|05|2031|789
6045781143626363|01|2027|032
6045781143627007|08|2032|526
6045781143626264|10|2025|547
6045781143627775|05|2030|374
6045781143624244|02|2030|306
6045781143628252|04|2024|892
6045781143620135|04|2028|304
6045781143625340|04|2029|719
6045781143620705|12|2024|013
6045781143621257|04|2028|142
6045781143624178|02|2024|582
6045781143620838|06|2029|810
6045781143622560|11|2030|066
6045781143625373|11|2027|542
6045781143628617|06|2028|713
6045781143625050|05|2024|324
6045781143623063|10|2026|249
6045781143624152|07|2031|178
6045781143620234|06|2032|672
6045781143624582|10|2031|937
6045781143626306|06|2024|503
6045781143627551|10|2031|419
6045781143624111|05|2029|082
6045781143628278|03|2030|651
6045781143620242|08|2031|182
6045781143624137|02|2027|112
6045781143626447|11|2027|300
6045781143628286|05|2024|170
6045781143620465|04|2024|134
6045781143625852|04|2030|957
6045781143624137|01|2025|802
6045781143623253|12|2026|804
6045781143625167|09|2031|192
6045781143627007|01|2030|646
6045781143627304|09|2025|331
6045781143621752|02|2032|016
6045781143625852|05|2029|181
6045781143623667|01|2026|911
6045781143626116|08|2027|863
6045781143621067|04|2031|384
6045781143622818|11|2025|371
6045781143628682|06|2028|077
6045781143625316|11|2027|368
6045781143628260|06|2027|432
6045781143622511|04|2025|020
6045781143625183|03|2027|425
6045781143621778|06|2029|980
6045781143622024|11|2030|423
6045781143624343|05|2025|057
6045781143620382|04|2029|082
6045781143622073|11|2027|325
6045781143626702|04|2030|742
6045781143621323|08|2024|995
6045781143622800|06|2027|317
6045781143621463|02|2024|452
6045781143622776|11|2025|565
6045781143624343|03|2030|991
6045781143625183|11|2029|642
6045781143623261|09|2026|746
6045781143623345|05|2025|636
6045781143627668|05|2029|747
6045781143622354|08|2028|144
6045781143625555|11|2030|423
6045781143623360|02|2031|374
6045781143625803|11|2031|644
6045781143626280|10|2026|173
6045781143623725|09|2027|147
6045781143623410|01|2031|852
6045781143621406|08|2024|499
6045781143622305|10|2031|946
6045781143622842|09|2026|568
6045781143624053|06|2032|277
6045781143623717|12|2027|881
6045781143628757|08|2027|144
6045781143624343|04|2032|224
6045781143627833|03|2026|530
6045781143620010|01|2026|275
6045781143624830|07|2024|225
6045781143621083|01|2028|776
6045781143627387|06|2029|082
6045781143625373|03|2031|749
6045781143620663|12|2025|977
6045781143623311|04|2032|527
6045781143622024|03|2030|492
6045781143626736|05|2031|513
6045781143627817|07|2029|254
6045781143626355|02|2026|341
6045781143624376|02|2031|563
6045781143626512|04|2024|000
6045781143622875|05|2026|465
6045781143621141|09|2029|461
6045781143626611|04|2031|819
6045781143623402|04|2032|987
6045781143621745|09|2026|485
6045781143628740|05|2025|545
6045781143622172|10|2028|106
6045781143627064|10|2025|515
6045781143622461|01|2028|610
6045781143627080|07|2030|733
6045781143622610|08|2024|787
6045781143624525|01|2026|822
6045781143625142|10|2026|007
6045781143622370|10|2026|991
6045781143628658|02|2027|392
6045781143626710|09|2032|406
6045781143626678|07|2031|690
6045781143624483|04|2032|673
6045781143625886|04|2031|268
6045781143624046|01|2027|739
6045781143625308|02|2026|413
6045781143622677|01|2032|351
6045781143623337|03|2025|974
6045781143627346|05|2028|270
6045781143620853|08|2024|218
6045781143625241|10|2027|217
6045781143628682|01|2026|021
6045781143627460|09|2032|370
6045781143622404|06|2025|191
6045781143622420|02|2031|665
6045781143621372|03|2029|360
6045781143627387|03|2028|296
6045781143621372|12|2029|493
